4;5;;4;2000;2
4;5;;3;2000;1
4;1;;3;2000;3
4;2;;6;2000;1
4;3;;6;2000;1
4;4;;6;2000;1
4;1;;6;2000;4
4;1;;10;2000;1
4;1;;12;2000;1
4;3;;6;2000;1
4;5;;4;2001;1
4;1;;4;2001;1
1;78;;3;2001;1
4;5;;3;2001;1
4;8;;6;2001;1
4;1;;6;2001;2
4;4;;6;2001;1
4;7;;5;2001;1
4;2;;5;2001;1
4;1;;8;2001;1
4;1;;7;2001;1
4;1;;4;2002;1
4;5;;4;2002;1
4;2;;6;2002;1
4;4;;6;2002;2
4;6;;5;2002;1
4;1;;5;2002;2
4;1;;9;2002;2
4;7;;6;2003;1
4;1;;6;2003;1
4;5;;4;2006;1
4;8;;3;2006;1
4;1;;8;2006;1
4;1;;2;2010;1
4;5;;4;2010;1
4;2;;6;2010;1
4;1;;6;2013;1
4;1;;7;2013;1
4;2;;5;2014;1
4;1;;6;2015;1
4;7;;5;2015;1
4;1;;6;2018;1
4;1;;10;2019;1
4;8;;4;2020;1
4;1;;4;2020;1
4;3;;6;2023;1
4;4;;6;2023;1
4;5;;3;2025;1
4;1;;6;2026;1
4;1;;6;2029;1
4;1;;7;2029;1
4;1;;4;2031;1
4;2;;6;2041;1
1;78;;5;2041;1
4;1;;6;2052;1
4;3;;6;2061;1
4;1;;8;2062;1
4;1;;12;2064;1
4;1;;4;2073;1
4;1;;8;2073;1
4;1;;5;2078;1
4;4;;6;2090;1
4;1;;6;2091;1
4;2;;6;2091;1
4;1;;7;2091;1
4;1;;6;2097;1
4;1;;8;2103;1
4;1;;4;2119;1
4;1;;10;2119;1
4;1;;4;2126;1
4;1;;8;2133;2
4;1;;4;2138;1
4;1;;4;2146;1
4;1;;10;2146;1
1;78;;3;2151;1
4;1;;3;2164;1
4;4;;3;2166;1
4;1;;6;2167;1
4;6;;6;2170;1
4;1;;4;2171;1
4;2;;5;2171;1
4;1;;6;2172;1
4;1;;5;2172;1
4;1;;8;2172;1
4;1;;7;2172;1
4;1;;8;2176;1
4;1;;5;2186;1
4;1;;6;2208;1
4;4;;4;2212;2
4;2;;6;2212;1
4;1;;6;2212;2
4;6;;6;2212;1
4;1;;5;2212;2
4;1;;7;2212;1
4;6;;6;2215;1
4;4;;6;2221;1
4;2;;6;2224;2
4;1;;8;2233;1
4;1;;6;2266;1
4;1;;7;2284;1
4;3;;6;2289;1
4;1;;6;2289;1
4;2;;6;2290;1
1;78;;3;2292;1
4;1;;6;2292;1
4;1;;7;2292;1
4;4;;6;2293;1
4;1;;8;2294;2
4;5;;4;2298;1
4;4;;6;2298;1
4;1;;8;2299;1
4;1;;11;2299;1
4;1;;4;2306;1
4;1;;6;2306;1
4;1;;3;2308;1
4;1;;4;2319;1
4;3;;4;2319;1
4;1;;3;2319;1
4;4;;5;2319;1
4;1;;8;2319;1
4;1;;4;2323;1
4;1;;4;2324;1
4;1;;3;2324;1
4;1;;6;2324;1
4;1;;8;2326;1
4;1;;4;2340;1
4;1;;5;2349;1
4;1;;9;2349;1
4;1;;4;2355;1
4;1;;6;2368;1
4;1;;6;2374;1
4;1;;4;2376;1
4;1;;8;2376;1
4;1;;8;2380;1
4;1;;1;2381;1
4;1;;2;2381;1
4;5;;4;2381;1
4;4;;4;2381;4
4;8;;4;2381;1
4;1;;4;2381;2
4;1;;3;2381;1
4;6;;6;2381;1
4;3;;6;2381;1
4;2;;6;2381;1
4;1;;6;2381;5
4;8;;6;2381;1
4;1;;5;2381;2
4;4;;5;2381;1
4;3;;5;2381;2
4;1;;8;2381;2
4;1;;7;2381;3
4;3;;5;2389;1
4;4;;6;2390;2
4;1;;8;2393;1
4;4;;6;2410;1
4;8;;6;2416;1
4;9;;4;2431;1
4;1;;7;2451;1
4;5;;4;2470;1
4;7;;4;2470;1
4;5;;4;2477;1
4;5;;4;2484;1
4;1;;8;2489;1
4;5;;3;2505;1
4;5;;4;2514;1
2;24;;4;246;1
2;33;;6;383;1
1;53;;5;402;1
1;53;;5;403;1
1;53;;7;403;1
1;53;;4;409;1
1;53;;6;409;1
1;53;;7;409;3
1;53;;8;409;1
1;53;;12;409;1
1;47;;2;416;1
1;50;;4;416;1
1;53;;4;416;1
1;53;;5;416;1
1;53;;6;416;1
1;53;;7;416;1
1;53;;10;418;1
1;53;;5;424;1
1;53;;6;425;1
1;26;;5;427;1
1;53;;6;427;1
1;53;;8;427;1
1;53;;10;427;1
1;53;;6;433;1
1;53;;6;435;1
1;53;;6;438;2
1;63;;4;439;1
1;53;;5;439;1
1;53;;6;439;6
1;53;;7;439;1
1;53;;8;439;1
1;53;;10;439;1
1;47;;2;440;1
1;22;;2;440;1
1;53;;3;440;2
2;21;;3;440;1
1;26;;3;440;1
1;53;;4;440;4
2;21;;4;440;1
2;24;;4;440;1
1;26;;4;440;2
2;29;;4;440;1
1;26;;5;440;1
1;53;;5;440;7
2;65;;5;440;1
1;53;;6;440;21
1;26;;6;440;5
2;33;;6;440;1
1;63;;6;440;1
1;53;;8;440;14
1;53;;9;440;2
1;53;;10;440;6
1;63;;2;441;1
1;53;;6;441;4
1;26;;6;441;1
1;53;;8;441;1
1;53;;9;441;1
1;53;;11;441;1
1;26;;2;444;1
1;26;;3;444;1
1;53;;4;444;3
1;53;;5;444;2
1;53;;6;444;1
1;53;;10;444;1
1;53;;5;445;1
1;26;;6;445;1
1;53;;11;445;1
1;53;;6;448;1
1;54;;4;449;1
1;53;;4;449;1
1;53;;6;449;1
1;26;;6;451;1
1;53;;7;451;1
2;31;;3;452;1
1;50;;4;452;1
1;63;;6;452;1
1;53;;6;452;1
1;53;;4;461;2
1;53;;5;461;1
1;53;;6;461;4
1;53;;8;461;1
1;53;;10;461;1
1;84;;2;465;1
1;22;;2;465;1
1;63;;2;465;1
5;3;;2;465;1
1;26;;2;465;2
2;33;;3;465;1
1;53;;3;465;6
1;72;;4;465;1
1;46;;4;465;1
1;53;;4;465;17
2;22;;4;465;1
2;65;;4;465;1
2;33;;4;465;1
1;53;;5;465;27
1;26;;5;465;1
1;50;;6;465;1
1;63;;6;465;4
1;53;;6;465;92
1;26;;6;465;9
1;53;;7;465;5
1;53;;8;465;21
1;53;;9;465;8
1;53;;10;465;15
1;53;;11;465;2
1;53;;12;465;9
1;53;;6;466;1
1;53;;3;469;1
1;53;;6;469;1
1;47;;2;471;1
1;26;;4;471;1
1;53;;6;471;1
1;53;;5;475;1
1;53;;6;475;1
1;53;;8;476;1
1;55;;1;478;1
1;26;;6;478;1
1;53;;6;478;2
1;53;;6;480;2
1;53;;8;480;1
1;53;;6;482;1
1;47;;1;490;1
1;53;;3;490;1
1;50;;4;490;1
1;53;;4;490;9
2;31;;4;490;1
1;53;;5;490;6
1;26;;5;490;2
1;53;;6;490;31
1;50;;6;490;5
1;26;;6;490;2
1;53;;7;490;1
1;53;;8;490;4
1;53;;10;490;1
5;2;;3;491;1
1;63;;4;491;1
1;53;;4;491;5
1;72;;4;491;1
1;53;;5;491;3
1;26;;5;491;1
1;50;;6;491;1
1;53;;6;491;18
1;26;;6;491;2
1;53;;7;491;1
1;53;;8;491;7
1;53;;9;491;1
1;53;;10;491;3
1;53;;11;491;3
1;49;;2;494;1
1;53;;6;494;1
1;53;;9;494;1
1;26;;5;496;1
1;45;;6;499;1
1;53;;6;499;3
1;26;;2;500;1
1;26;;5;500;1
1;53;;9;500;1
1;53;;11;500;1
1;53;;3;504;1
1;50;;3;504;1
1;45;;4;504;1
1;53;;4;504;3
1;53;;5;504;3
1;53;;6;504;8
1;53;;7;504;2
1;53;;8;504;2
1;53;;9;504;1
1;53;;10;504;1
1;53;;5;505;1
1;26;;6;505;1
1;53;;7;505;1
1;46;;4;523;1
1;53;;3;526;1
1;50;;3;526;1
1;53;;4;526;1
1;53;;5;526;6
1;53;;6;526;4
1;26;;6;526;1
1;53;;12;526;1
1;53;;6;530;2
1;53;;3;531;1
1;53;;6;531;2
1;53;;9;531;1
1;53;;12;531;1
1;47;;1;544;1
1;63;;4;544;1
1;53;;6;544;2
1;53;;8;544;3
1;53;;10;544;1
1;53;;3;548;1
1;53;;6;548;2
2;30;;6;548;1
1;53;;5;559;1
1;53;;6;559;1
1;53;;8;559;1
1;53;;10;559;1
1;53;;6;579;1
1;53;;10;579;1
1;50;;4;602;1
1;53;;4;604;1
1;53;;4;612;1
1;53;;8;612;1
1;63;;6;616;1
1;53;;6;616;6
1;53;;8;616;1
1;53;;9;616;1
1;53;;10;616;2
1;53;;5;631;1
1;53;;12;631;1
2;21;;3;634;1
1;53;;5;634;1
1;26;;6;634;1
1;53;;6;634;2
1;22;;2;635;1
1;53;;4;635;3
1;53;;6;635;6
1;53;;7;635;2
1;53;;8;635;1
1;53;;10;635;2
1;26;;2;636;1
1;53;;5;636;1
1;53;;6;636;5
1;53;;10;636;1
1;53;;8;638;3
1;53;;6;639;1
1;53;;6;654;2
1;50;;6;654;1
1;53;;4;655;1
1;53;;4;658;1
1;53;;6;658;1
1;53;;8;658;1
1;63;;1;659;1
1;53;;6;660;1
1;52;;4;661;1
1;47;;2;664;1
1;40;;6;664;1
1;84;;2;665;3
5;3;;2;665;1
1;26;;2;665;1
1;53;;3;665;1
1;26;;4;665;1
2;30;;4;665;2
1;53;;4;665;11
1;72;;4;665;2
2;31;;4;665;1
1;50;;5;665;1
1;53;;5;665;11
1;63;;5;665;1
1;26;;5;665;2
1;53;;6;665;36
1;26;;6;665;2
1;50;;6;665;3
1;53;;7;665;3
1;53;;8;665;14
1;53;;9;665;4
1;53;;10;665;4
1;53;;11;665;1
1;53;;12;665;2
1;53;;3;666;1
2;30;;4;666;1
1;53;;6;666;1
1;53;;8;666;2
1;53;;10;666;2
1;53;;6;669;1
1;53;;3;673;1
1;53;;8;673;1
1;53;;8;675;1
1;53;;12;675;1
1;53;;6;686;1
1;53;;10;686;1
1;53;;5;687;2
1;53;;8;687;1
1;53;;10;690;1
1;53;;8;691;2
1;26;;6;692;1
1;53;;6;692;2
1;72;;4;693;1
1;53;;5;693;1
1;53;;3;695;1
1;53;;4;695;2
1;53;;5;695;2
2;17;;6;695;1
1;53;;6;695;9
1;26;;6;695;2
1;53;;7;695;1
1;53;;8;695;3
1;53;;12;695;1
1;53;;6;698;2
1;53;;5;699;1
1;53;;8;717;1
1;53;;6;724;1
1;53;;6;731;1
1;53;;8;731;1
1;53;;6;732;1
1;50;;4;735;1
1;53;;6;735;1
1;53;;6;737;1
2;65;;6;741;1
1;53;;6;743;1
1;53;;8;754;2
1;53;;6;761;1
2;21;;4;763;1
1;53;;8;763;1
1;53;;10;763;2
1;53;;11;763;1
1;53;;4;768;1
1;50;;5;768;1
1;53;;6;768;4
1;53;;8;768;2
1;53;;10;768;1
1;53;;6;769;2
1;53;;8;772;1
2;33;;4;783;1
1;26;;5;783;1
1;53;;6;783;2
1;53;;6;785;1
1;53;;4;789;1
1;26;;6;789;1
1;53;;6;790;1
2;30;;4;801;1
1;72;;4;801;1
1;50;;4;801;1
1;53;;5;801;1
1;50;;6;801;1
1;26;;6;801;1
1;53;;6;801;2
1;53;;7;801;1
1;53;;8;801;1
1;53;;10;801;1
1;26;;5;822;1
1;53;;7;825;1
1;53;;7;828;1
1;53;;5;833;1
1;53;;4;835;1
1;50;;4;839;1
1;53;;6;839;1
1;53;;8;839;2
1;26;;1;846;1
1;63;;6;846;1
1;53;;8;846;1
1;53;;10;846;1
1;84;;2;856;1
1;53;;6;856;1
1;53;;10;856;1
1;53;;11;856;1
1;53;;6;857;2
1;53;;8;857;1
1;26;;5;863;1
1;53;;6;863;1
1;53;;7;863;1
1;53;;8;863;1
1;53;;5;865;1
1;53;;8;874;1
1;53;;9;874;1
1;53;;6;875;5
1;53;;7;875;1
1;53;;8;875;1
1;53;;12;875;1
1;47;;1;876;1
1;63;;4;876;1
1;53;;4;876;3
1;24;;4;876;1
1;50;;5;876;1
1;53;;5;876;3
1;26;;6;876;2
1;53;;6;876;12
1;63;;8;876;1
1;53;;8;876;3
1;53;;10;876;1
1;53;;12;876;2
1;53;;8;878;1
1;72;;4;880;1
1;50;;6;880;1
1;53;;12;880;1
1;53;;6;881;2
1;26;;6;881;1
1;22;;2;882;1
1;53;;4;882;1
1;53;;5;882;1
1;26;;6;882;1
1;53;;6;882;2
1;53;;7;882;1
1;53;;6;889;1
1;26;;6;889;1
2;30;;4;892;1
1;53;;6;920;1
1;53;;6;922;2
1;53;;12;934;1
1;26;;2;941;1
1;53;;5;941;2
1;53;;6;941;4
1;53;;8;945;1
1;53;;5;949;1
1;53;;6;949;2
1;53;;8;949;1
1;53;;4;954;1
1;53;;6;956;2
1;53;;4;962;2
1;53;;5;962;2
1;26;;6;962;1
1;53;;6;962;6
1;53;;8;962;1
1;53;;9;962;1
1;53;;11;962;1
1;53;;12;962;1
1;53;;6;967;1
1;53;;7;967;1
1;53;;8;967;1
1;26;;6;972;1
1;53;;10;980;1
1;53;;3;981;1
1;53;;8;981;1
1;53;;8;983;1
1;53;;6;986;1
1;53;;4;987;1
1;53;;6;994;6
1;53;;4;998;1
1;50;;6;998;1
2;21;;4;2775;1
1;53;;6;2775;1
1;53;;6;3006;1
1;53;;6;3009;1
1;53;;3;3010;1
1;53;;4;3010;1
1;53;;5;3010;1
1;53;;6;3010;1
1;53;;11;3010;1
1;53;;8;3013;1
1;47;;2;3014;1
1;53;;6;3014;1
1;22;;2;3016;1
1;47;;2;3016;1
1;53;;2;3016;1
1;53;;3;3016;3
1;68;;4;3016;1
1;53;;4;3016;3
1;50;;5;3016;1
1;53;;5;3016;5
1;53;;6;3016;18
1;53;;10;3016;7
1;53;;12;3016;1
1;63;;8;3033;1
1;55;;1;3034;1
1;26;;3;3034;1
1;53;;4;3034;1
2;31;;4;3034;1
2;21;;4;3034;1
1;40;;4;3034;1
1;53;;5;3034;3
1;53;;6;3034;13
1;53;;8;3034;2
1;53;;9;3034;1
1;53;;10;3034;1
1;53;;12;3034;1
1;53;;5;3037;1
1;53;;6;3037;1
1;63;;9;3037;1
1;53;;10;3037;1
1;53;;12;3037;2
1;22;;2;3042;1
1;53;;10;3042;1
1;53;;6;3044;1
1;53;;8;3044;1
1;53;;9;3044;1
1;53;;5;3046;1
1;53;;4;3049;1
1;53;;5;3049;1
1;53;;6;3049;4
1;53;;8;3049;2
1;53;;9;3049;1
1;53;;10;3049;3
1;53;;6;3050;1
2;21;;4;3051;1
1;53;;6;3051;1
1;26;;6;3051;1
1;53;;4;3053;1
1;84;;1;3054;1
1;26;;5;3054;1
1;53;;8;3054;1
1;53;;8;3058;1
1;53;;5;3059;1
1;53;;5;3061;1
1;53;;6;3061;1
1;53;;7;3062;1
1;53;;4;3063;1
1;53;;4;3067;1
1;53;;5;3067;2
1;53;;6;3067;4
1;53;;9;3067;1
1;53;;12;3067;1
1;53;;3;3068;4
1;53;;5;3068;2
2;15;;6;3068;1
1;53;;4;3069;1
1;53;;5;3069;1
1;50;;6;3069;1
1;53;;6;3069;1
1;53;;9;3069;2
1;53;;10;3069;1
1;53;;12;3069;1
1;50;;6;3070;1
1;53;;6;3079;1
1;53;;10;3079;1
1;53;;5;3080;2
1;53;;6;3080;1
1;53;;8;3080;1
1;53;;5;3081;2
1;53;;6;3081;1
1;53;;6;3082;1
1;53;;6;3085;1
1;49;;2;3090;1
1;22;;4;3090;1
1;53;;7;3091;1
1;53;;5;3095;1
1;53;;6;3095;1
1;53;;4;3096;1
1;53;;8;3096;1
1;53;;5;3103;1
1;53;;9;3103;1
1;53;;7;3105;1
1;53;;9;3108;1
1;53;;8;3110;1
1;53;;7;3120;1
1;53;;6;3123;1
1;22;;1;3133;1
1;22;;3;3133;1
1;53;;5;3133;1
1;53;;6;3133;11
2;65;;6;3133;1
1;53;;7;3133;4
1;53;;8;3133;2
1;53;;9;3133;2
1;53;;10;3133;5
1;53;;12;3133;1
1;53;;11;3137;1
1;53;;8;3140;1
1;53;;6;3145;1
1;53;;6;3147;1
1;53;;10;3155;1
1;53;;10;3156;1
1;63;;6;3158;1
1;53;;5;3159;1
1;53;;8;3161;1
1;53;;6;3163;1
1;26;;3;3165;1
1;53;;8;3165;1
1;53;;4;3171;1
2;30;;4;3173;2
1;53;;4;3183;1
1;53;;5;3183;1
1;53;;8;3183;1
1;53;;10;3183;1
1;26;;6;3185;1
1;53;;10;3185;1
1;53;;5;3187;1
1;53;;4;3194;1
1;53;;10;3205;1
1;53;;5;3216;1
1;53;;8;3224;2
1;26;;5;3225;1
1;53;;3;3229;1
1;53;;5;3229;1
1;53;;6;3229;1
1;53;;10;3229;2
1;53;;8;3246;1
1;53;;6;3267;1
1;53;;8;3267;1
1;53;;8;3281;1
1;53;;6;3283;1
1;50;;5;3400;1
1;53;;6;3400;1
1;53;;8;3400;1
1;53;;6;3404;1
1;53;;8;3404;1
1;53;;6;3407;2
1;53;;6;3411;3
1;53;;8;3411;1
1;53;;10;3411;2
1;50;;4;3414;1
1;53;;6;3417;1
1;53;;5;3422;1
1;53;;6;3422;1
1;53;;10;3422;1
1;53;;8;3423;1
1;26;;5;3430;1
1;53;;4;3433;2
1;26;;5;3433;1
1;53;;6;3433;1
1;53;;8;3441;1
1;53;;11;3441;1
1;53;;12;3441;1
1;47;;1;3442;1
1;53;;3;3442;1
2;65;;4;3442;1
2;30;;4;3442;1
1;53;;4;3442;2
1;50;;4;3442;1
1;53;;5;3442;3
1;26;;6;3442;1
1;53;;6;3442;8
1;53;;8;3442;1
1;53;;10;3442;4
1;53;;6;3446;2
1;53;;4;3449;1
1;53;;6;3458;1
1;53;;4;3465;1
1;53;;5;3494;1
1;53;;6;3494;1
1;53;;7;3494;1
1;53;;9;3494;1
1;53;;6;3495;1
1;53;;4;3496;1
1;53;;6;3505;1
2;29;;3;3506;1
1;53;;6;3517;2
1;26;;6;3517;1
1;53;;8;3517;1
1;53;;3;3540;1
1;53;;4;3540;1
2;31;;4;3540;1
1;53;;5;3540;1
1;26;;5;3540;1
1;53;;6;3540;8
1;53;;8;3540;3
1;53;;12;3540;1
2;65;;4;3541;1
1;53;;4;3541;1
1;72;;4;3541;1
1;53;;5;3541;5
1;53;;6;3541;8
1;26;;6;3541;2
1;53;;7;3541;2
1;53;;8;3541;4
1;53;;11;3541;1
1;53;;12;3541;1
1;53;;3;3543;1
1;53;;5;3543;1
1;53;;6;3543;1
1;53;;8;3543;1
1;53;;5;3545;1
1;53;;6;3545;1
1;53;;7;3551;1
1;53;;8;3551;2
1;53;;6;3553;1
1;53;;8;3559;2
1;53;;11;3559;1
1;53;;4;3571;1
2;33;;4;3571;1
1;50;;4;3571;1
1;53;;5;3571;1
1;53;;6;3571;2
1;26;;6;3573;1
1;26;;6;3586;1
1;53;;5;3588;1
1;53;;5;3590;1
1;53;;6;3594;1
1;63;;4;3595;1
1;53;;5;3595;3
1;53;;6;3595;3
1;53;;7;3595;1
1;53;;8;3595;1
1;53;;9;3595;1
1;53;;10;3595;2
1;53;;5;3600;1
1;53;;4;3602;1
1;53;;8;3602;1
2;29;;4;3606;1
1;53;;6;3606;4
1;26;;2;3607;1
1;53;;4;3607;1
1;53;;6;3607;1
1;26;;6;3607;1
1;53;;12;3607;1
1;53;;5;3609;1
1;53;;9;3609;1
1;53;;7;3611;1
1;53;;10;3611;1
1;26;;4;3612;1
1;53;;6;3613;1
1;53;;8;3614;1
1;53;;6;3617;1
1;53;;8;3617;1
1;53;;10;3617;1
1;53;;6;3618;1
1;53;;3;3619;1
1;53;;4;3622;1
1;50;;6;3622;1
1;63;;6;3622;1
1;53;;9;3623;1
1;47;;2;3631;1
1;58;;4;3631;1
1;53;;5;3631;2
1;53;;6;3631;5
1;26;;6;3631;1
1;53;;7;3631;1
1;53;;8;3631;1
1;53;;8;3653;1
1;53;;4;3657;1
1;50;;6;3657;1
1;50;;5;3660;1
1;53;;5;3666;1
1;53;;8;3673;1
1;63;;5;3692;1
1;53;;6;3692;1
1;53;;11;3692;1
1;53;;10;3700;1
1;53;;11;3700;1
1;46;;6;3701;1
1;53;;6;3703;1
1;53;;6;3706;1
1;26;;2;3716;1
1;53;;3;3716;1
1;53;;4;3716;3
1;72;;4;3716;1
2;21;;4;3716;1
1;53;;5;3716;4
1;53;;6;3716;5
1;53;;7;3716;2
1;53;;8;3716;4
1;53;;9;3716;1
1;53;;10;3716;1
1;53;;7;3720;1
1;26;;6;3721;2
1;47;;1;3723;1
1;53;;8;3723;1
1;53;;6;3724;1
1;53;;4;3725;1
1;53;;5;3725;2
1;53;;6;3725;3
1;53;;8;3725;1
1;53;;4;3727;1
1;53;;5;3727;1
1;63;;6;3727;1
1;53;;6;3727;2
1;26;;6;3727;1
1;53;;8;3727;1
1;53;;12;3727;1
2;21;;4;3728;1
1;26;;6;3728;1
1;26;;6;3733;1
2;30;;3;3734;1
1;63;;4;3734;1
1;53;;5;3734;2
1;26;;6;3734;1
1;53;;6;3734;6
1;53;;3;3735;1
1;53;;6;3735;1
1;53;;8;3735;1
1;53;;4;3743;1
1;53;;6;3743;1
1;22;;2;3744;1
1;53;;4;3744;1
1;53;;6;3744;3
1;26;;6;3744;1
1;53;;6;3745;1
1;53;;6;3747;1
1;53;;6;3750;1
1;53;;6;3755;1
1;53;;5;3767;1
1;26;;6;3767;1
1;53;;8;3767;2
1;53;;10;3767;2
1;26;;5;3768;1
1;53;;6;3768;1
1;53;;8;3768;1
1;53;;9;3768;1
1;53;;12;3768;1
1;53;;4;3770;1
1;53;;6;3770;2
1;53;;8;3770;1
1;53;;4;3771;1
1;53;;6;3771;2
1;26;;2;3773;1
1;50;;4;3773;1
2;31;;4;3773;1
1;53;;4;3773;1
1;26;;4;3773;1
1;53;;5;3773;1
1;53;;6;3773;4
1;53;;10;3773;1
1;26;;6;3775;1
1;53;;6;3779;1
1;53;;4;3780;1
1;53;;6;3780;1
1;53;;6;3781;2
1;53;;5;3783;1
1;53;;6;3801;1
1;26;;6;3803;1
1;50;;3;3811;1
1;53;;5;3812;1
1;26;;6;3819;1
1;53;;4;3824;1
1;53;;4;3825;4
2;31;;4;3825;1
1;26;;4;3825;1
1;40;;4;3825;1
1;53;;5;3825;1
1;53;;6;3825;6
1;53;;8;3825;2
1;53;;10;3825;1
1;22;;2;3826;1
2;21;;4;3826;1
1;53;;4;3826;1
1;53;;5;3826;1
1;26;;6;3826;1
1;53;;6;3826;6
1;50;;6;3826;1
1;53;;8;3826;1
2;30;;6;3829;1
1;53;;6;3837;1
1;26;;3;3840;1
1;72;;4;3840;1
1;50;;5;3840;1
1;53;;5;3840;3
1;53;;6;3840;3
1;53;;8;3840;1
1;53;;10;3840;2
2;21;;4;3841;1
1;84;;2;3844;2
1;55;;2;3844;3
1;50;;3;3844;1
1;26;;3;3844;1
1;53;;3;3844;1
1;72;;4;3844;1
1;53;;4;3844;10
1;50;;5;3844;1
1;26;;5;3844;1
1;53;;5;3844;10
1;53;;6;3844;21
1;26;;6;3844;1
1;53;;7;3844;3
1;53;;8;3844;5
1;53;;9;3844;2
1;53;;10;3844;1
1;53;;4;3846;1
1;53;;6;3846;2
